Dátum;Értéknap;Futamidõ;ISIN Kód;Értékpapír;Lejárat;Hozam (%);Változás;Átlag vétel (%);Átlag eladás (%);Nettó árfolyam (%);Felhalmozott kamat (%)
Date;Settle Date;Tenor;ISIN Code;Security Name;Maturity Date;Yield (%);Change;Avg Bid (%);Avg Ask (%);Net price (%);Accrued Interest (%)
2014.10.16;2014.10.20;Y10;2025/B;HU0000402748;2025.06.24;4,25;0,30;4,35;4,15;110,5290;1,7781
2014.10.16;2014.10.20;Y15;2028/A;HU0000402532;2028.10.22;4,50;0,29;4,60;4,40;123,0224;6,7130
2014.10.17;2014.10.21;M3;D150121;HU0000519848;2015.01.21;1,28;0,00;1,38;1,18;99,6740;0,0000
2014.10.17;2014.10.21;M6;D150527;HU0000520002;2015.05.27;1,57;-0,01;1,67;1,47;99,0583;0,0000
2014.10.17;2014.10.21;M12;D150916;HU0000520168;2015.09.16;1,59;0,00;1,69;1,49;98,5636;0,0000
2014.10.17;2014.10.21;Y3;2018/B;HU0000402730;2018.04.25;2,92;-0,10;3,02;2,82;103,5244;1,9616
2014.10.17;2014.10.21;Y5;2020/B;HU0000402953;2020.06.24;3,58;-0,06;3,68;3,48;99,5999;0,2589
2014.10.17;2014.10.21;Y10;2025/B;HU0000402748;2025.06.24;4,19;-0,06;4,29;4,09;111,0985;1,7932
2014.10.17;2014.10.21;Y15;2028/A;HU0000402532;2028.10.22;4,41;-0,09;4,51;4,31;124,0152;0,0000
2014.10.20;2014.10.22;M3;D150121;HU0000519848;2015.01.21;1,30;0,02;1,40;1,20;99,6716;0,0000
2014.10.20;2014.10.22;M6;D150527;HU0000520002;2015.05.27;1,57;0,00;1,67;1,47;99,0626;0,0000
2014.10.20;2014.10.22;M12;D150916;HU0000520168;2015.09.16;1,59;0,00;1,69;1,49;98,5678;0,0000
2014.10.20;2014.10.22;Y3;2018/B;HU0000402730;2018.04.25;2,87;-0,05;2,97;2,77;103,7048;1,9726
2014.10.20;2014.10.22;Y5;2020/B;HU0000402953;2020.06.24;3,51;-0,07;3,61;3,41;99,9533;0,2685
2014.10.20;2014.10.22;Y10;2025/B;HU0000402748;2025.06.24;4,07;-0,12;4,17;3,97;112,1191;1,8082
2014.10.20;2014.10.22;Y15;2028/A;HU0000402532;2028.10.22;4,33;-0,08;4,43;4,23;125,0383;0,0000
2014.10.21;2014.10.27;M3;D150401;HU0000519921;2015.04.01;1,50;0,20;1,60;1,40;99,3542;0,0000
2014.10.21;2014.10.27;M6;D150527;HU0000520002;2015.05.27;1,57;0,00;1,67;1,47;99,0840;0,0000
2014.10.21;2014.10.27;M12;D150916;HU0000520168;2015.09.16;1,59;0,00;1,69;1,49;98,5893;0,0000
2014.10.21;2014.10.27;Y3;2018/B;HU0000402730;2018.04.25;2,88;0,01;2,98;2,78;103,6719;2,0274
2014.10.21;2014.10.27;Y5;2020/B;HU0000402953;2020.06.24;3,48;-0,03;3,58;3,38;100,1044;0,3164
2014.10.21;2014.10.27;Y10;2025/B;HU0000402748;2025.06.24;4,07;0,00;4,17;3,97;112,1427;1,8836
2014.10.21;2014.10.27;Y15;2028/A;HU0000402532;2028.10.22;4,32;-0,01;4,42;4,22;125,1222;0,0925
2014.10.22;2014.10.28;M3;D150401;HU0000519921;2015.04.01;1,53;0,03;1,63;1,43;99,3442;0,0000
2014.10.22;2014.10.28;M6;D150527;HU0000520002;2015.05.27;1,58;0,01;1,68;1,48;99,0806;0,0000
2014.10.22;2014.10.28;M12;D150916;HU0000520168;2015.09.16;1,70;0,11;1,80;1,60;98,5007;0,0000
2014.10.22;2014.10.28;Y3;2018/B;HU0000402730;2018.04.25;2,87;-0,01;2,97;2,78;103,6737;2,0384
2014.10.22;2014.10.28;Y5;2020/B;HU0000402953;2020.06.24;3,48;0,00;3,58;3,38;100,1345;0,3260
2014.10.22;2014.10.28;Y10;2025/B;HU0000402748;2025.06.24;4,09;0,02;4,19;3,99;111,9938;1,8986
2014.10.22;2014.10.28;Y15;2028/A;HU0000402532;2028.10.22;4,33;0,01;4,43;4,23;125,0384;0,1110
2014.10.27;2014.10.29;M3;D150401;HU0000519921;2015.04.01;1,55;0,02;1,65;1,45;99,3413;0,0000
2014.10.27;2014.10.29;M6;D150527;HU0000520002;2015.05.27;1,63;0,05;1,73;1,53;99,0601;0,0000
2014.10.27;2014.10.29;M12;D150916;HU0000520168;2015.09.16;1,70;0,00;1,80;1,60;98,5023;0,0000
2014.10.27;2014.10.29;Y3;2018/B;HU0000402730;2018.04.25;2,91;0,04;3,01;2,81;103,5479;2,0493
2014.10.27;2014.10.29;Y5;2020/B;HU0000402953;2020.06.24;3,49;0,01;3,59;3,39;100,0501;0,3356
2014.10.27;2014.10.29;Y10;2025/B;HU0000402748;2025.06.24;4,13;0,04;4,23;4,03;111,5782;1,9137
2014.10.27;2014.10.29;Y15;2028/A;HU0000402532;2028.10.22;4,38;0,05;4,48;4,28;124,3985;0,1295
2014.10.28;2014.10.30;M3;D150401;HU0000519921;2015.04.01;1,70;0,15;1,80;1,60;99,2827;0,0000
2014.10.28;2014.10.30;M6;D150527;HU0000520002;2015.05.27;1,71;0,08;1,81;1,61;99,0190;0,0000
2014.10.28;2014.10.30;M12;D150916;HU0000520168;2015.09.16;1,70;0,00;1,80;1,60;98,5069;0,0000
2014.10.28;2014.10.30;Y3;2018/B;HU0000402730;2018.04.25;2,88;-0,03;2,98;2,78;103,6359;2,0603
2014.10.28;2014.10.30;Y5;2020/B;HU0000402953;2020.06.24;3,42;-0,07;3,52;3,32;100,3905;0,3452
2014.10.28;2014.10.30;Y10;2025/B;HU0000402748;2025.06.24;4,03;-0,10;4,13;3,93;112,5077;1,9288
2014.10.28;2014.10.30;Y15;2028/A;HU0000402532;2028.10.22;4,30;-0,08;4,40;4,20;125,3742;0,1479
2014.10.29;2014.10.31;M3;D150401;HU0000519921;2015.04.01;1,71;0,01;1,81;1,61;99,2846;0,0000
2014.10.29;2014.10.31;M6;D150527;HU0000520002;2015.05.27;1,72;0,01;1,82;1,62;99,0142;0,0000
2014.10.29;2014.10.31;M12;D150916;HU0000520168;2015.09.16;1,70;0,00;1,80;1,60;98,5115;0,0000
2014.10.29;2014.10.31;Y3;2018/B;HU0000402730;2018.04.25;2,87;-0,01;2,97;2,77;103,6878;2,0712
2014.10.29;2014.10.31;Y5;2020/B;HU0000402953;2020.06.24;3,37;-0,05;3,47;3,27;100,6745;0,3548
2014.10.29;2014.10.31;Y10;2025/B;HU0000402748;2025.06.24;3,98;-0,05;4,08;3,88;112,9223;1,9438
2014.10.29;2014.10.31;Y15;2028/A;HU0000402532;2028.10.22;4,26;-0,04;4,36;4,16;125,8755;0,1664
2014.10.30;2014.11.03;M3;D150401;HU0000519921;2015.04.01;1,71;0,00;1,81;1,61;99,2986;0,0000
2014.10.30;2014.11.03;M6;D150527;HU0000520002;2015.05.27;1,74;0,02;1,84;1,64;99,0190;0,0000
2014.10.30;2014.11.03;M12;D150916;HU0000520168;2015.09.16;1,70;0,00;1,80;1,60;98,5252;0,0000
2014.10.30;2014.11.03;Y3;2018/B;HU0000402730;2018.04.25;2,91;0,04;3,01;2,81;103,5355;2,1041
2014.10.30;2014.11.03;Y5;2020/B;HU0000402953;2020.06.24;3,38;0,01;3,48;3,28;100,6120;0,3836
2014.10.30;2014.11.03;Y10;2025/B;HU0000402748;2025.06.24;4,00;0,02;4,10;3,90;112,7728;1,9890
2014.10.30;2014.11.03;Y15;2028/A;HU0000402532;2028.10.22;4,29;0,03;4,39;4,19;125,4941;0,2219
2014.10.31;2014.11.04;M3;D150401;HU0000519921;2015.04.01;1,71;0,00;1,81;1,61;99,3020;0,0000
2014.10.31;2014.11.04;M6;D150527;HU0000520002;2015.05.27;1,73;-0,01;1,83;1,63;99,0292;0,0000
2014.10.31;2014.11.04;M12;D150916;HU0000520168;2015.09.16;1,70;0,00;1,80;1,60;98,5298;0,0000
2014.10.31;2014.11.04;Y3;2018/B;HU0000402730;2018.04.25;2,82;-0,09;2,92;2,72;103,8350;2,1151
2014.10.31;2014.11.04;Y5;2020/B;HU0000402953;2020.06.24;3,29;-0,09;3,39;3,19;101,0839;0,3932
2014.10.31;2014.11.04;Y10;2025/B;HU0000402748;2025.06.24;3,90;-0,10;4,00;3,80;113,7349;2,0041
2014.10.31;2014.11.04;Y15;2028/A;HU0000402532;2028.10.22;4,17;-0,12;4,27;4,07;126,8756;0,2404
2014.11.03;2014.11.05;M3;D150401;HU0000519921;2015.04.01;1,71;0,00;1,81;1,61;99,3080;0,0000
2014.11.03;2014.11.05;M6;D150527;HU0000520002;2015.05.27;1,72;-0,01;1,82;1,62;99,0376;0,0000
2014.11.03;2014.11.05;M12;D150916;HU0000520168;2015.09.16;1,70;0,00;1,80;1,60;98,5344;0,0000
2014.11.03;2014.11.05;Y3;2018/B;HU0000402730;2018.04.25;2,79;-0,03;2,89;2,69;103,9351;2,1260
2014.11.03;2014.11.05;Y5;2020/B;HU0000402953;2020.06.24;3,26;-0,03;3,36;3,16;101,2256;0,4027
2014.11.03;2014.11.05;Y10;2025/B;HU0000402748;2025.06.24;3,84;-0,06;3,94;3,74;114,2642;2,0192
2014.11.03;2014.11.05;Y15;2028/A;HU0000402532;2028.10.22;4,14;-0,03;4,24;4,04;127,2394;0,2589
2014.11.04;2014.11.06;M3;D150401;HU0000519921;2015.04.01;1,80;0,09;1,90;1,70;99,2753;0,0000
2014.11.04;2014.11.06;M6;D150527;HU0000520002;2015.05.27;1,78;0,06;1,88;1,68;99,0093;0,0000
2014.11.04;2014.11.06;M12;D150916;HU0000520168;2015.09.16;1,74;0,04;1,84;1,64;98,5023;0,0000
2014.11.04;2014.11.06;Y3;2018/B;HU0000402730;2018.04.25;2,82;0,03;2,92;2,72;103,8249;2,1370
2014.11.04;2014.11.06;Y5;2020/B;HU0000402953;2020.06.24;3,29;0,03;3,39;3,19;101,0828;0,4123
2014.11.04;2014.11.06;Y10;2025/B;HU0000402748;2025.06.24;3,86;0,02;3,96;3,76;114,0805;2,0342
2014.11.04;2014.11.06;Y15;2028/A;HU0000402532;2028.10.22;4,19;0,05;4,29;4,09;126,6984;0,2774
2014.11.05;2014.11.07;M3;D150401;HU0000519921;2015.04.01;1,78;-0,02;1,88;1,68;99,2868;0,0000
2014.11.05;2014.11.07;M6;D150527;HU0000520002;2015.05.27;1,78;0,00;1,88;1,68;99,0160;0,0000
2014.11.05;2014.11.07;M12;D150916;HU0000520168;2015.09.16;1,75;0,01;1,85;1,65;98,5042;0,0000
2014.11.05;2014.11.07;Y3;2018/B;HU0000402730;2018.04.25;2,82;0,00;2,92;2,72;103,8266;2,1479
2014.11.05;2014.11.07;Y5;2020/B;HU0000402953;2020.06.24;3,25;-0,04;3,35;3,15;101,2855;0,4219
2014.11.05;2014.11.07;Y10;2025/B;HU0000402748;2025.06.24;3,83;-0,03;3,93;3,73;114,3329;2,0493
2014.11.05;2014.11.07;Y15;2028/A;HU0000402532;2028.10.22;4,15;-0,04;4,25;4,05;127,0925;0,2959
2014.11.06;2014.11.10;M3;D150401;HU0000519921;2015.04.01;1,77;-0,01;1,87;1,67;99,3080;0,0000
2014.11.06;2014.11.10;M6;D150527;HU0000520002;2015.05.27;1,81;0,03;1,91;1,71;99,0162;0,0000
2014.11.06;2014.11.10;M12;D150916;HU0000520168;2015.09.16;1,75;0,00;1,85;1,65;98,5155;0,0000
2014.11.06;2014.11.10;Y3;2018/B;HU0000402730;2018.04.25;2,86;0,04;2,96;2,76;103,6890;2,1808
